,Date,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal)
152073,18 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3320.0,3585.0,3580.0
152079,18 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3620.0,3530.0
152103,18 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3426.0,3617.0,3520.0
152125,18 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3530.0,3600.0,3576.0
152263,19 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3165.0,3650.0,3165.0
152268,19 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3600.0,3560.0
152298,19 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3431.0,3590.0,3510.0
152323,19 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3600.0,3536.0
152460,20 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3570.0,3500.0
152492,20 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3390.0,3549.0,3470.0
152515,20 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3309.0,3561.0,3461.0
152617,21 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3390.0,3549.0,3470.0
152685,22 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3460.0,3580.0,3500.0
152690,22 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3595.0,3500.0
152718,22 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3326.0,3530.0,3430.0
152742,22 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3300.0,3525.0,3450.0
152891,23 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3425.0,3510.0,3450.0
152896,23 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3570.0,3500.0
152926,23 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3392.0,3546.0,3470.0
152950,23 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3450.0,3520.0,3481.0
153091,24 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,3540.0,3500.0
153096,24 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3580.0,3500.0
153118,24 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3374.0,3554.0,3465.0
153142,24 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3425.0,3524.0,3475.0
153280,25 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3225.0,3510.0,3300.0
153283,25 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3580.0,3500.0
153305,25 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3333.0,3548.0,3440.0
153327,25 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3531.0,3475.0
153459,26 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,3505.0,3450.0
153465,26 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3575.0,3500.0
153489,26 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3333.0,3541.0,3465.0
153509,26 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3534.0,3490.0
153617,27 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3482.0,3482.0,3482.0
153631,27 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3390.0,3541.0,3465.0
153769,29 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3550.0,3550.0,3550.0
153774,29 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3575.0,3500.0
153795,29 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3311.0,3494.0,3405.0
153817,29 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3563.0,3475.0
153934,30 Jul 19,Indore,Gautampura,Soyabean,Other,FAQ,3470.0,3585.0,3500.0
153939,30 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3555.0,3500.0
153967,30 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3335.0,3524.0,3430.0
153988,30 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3521.0,3480.0
154113,31 Jul 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3520.0,3470.0
154138,31 Jul 19,Indore,Mhow,Soyabean,Other,FAQ,3288.0,3521.0,3405.0
154153,31 Jul 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3551.0,3450.0
154254,1 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3400.0,3400.0
154268,1 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3300.0,3300.0,3300.0
154390,2 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3535.0,3450.0
154417,2 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3360.0,3534.0,3445.0
154436,2 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3575.0,3450.0
154559,3 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3475.0,3475.0,3475.0
154563,3 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3555.0,3450.0
154590,3 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3360.0,3534.0,3445.0
154606,3 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3300.0,3541.0,3450.0
154738,5 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3475.0,3500.0,3500.0
154743,5 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3535.0,3480.0
154766,5 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3362.0,3495.0,3430.0
154783,5 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3419.0,3480.0,3430.0
154874,6 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3498.0,3501.0,3501.0
154879,6 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3525.0,3450.0
154911,6 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3340.0,3525.0,3435.0
154931,6 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3350.0,3503.0,3450.0
155051,7 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3520.0,3450.0
155079,7 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3381.0,3545.0,3465.0
155097,7 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,3520.0,3450.0
155218,8 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3550.0,3475.0
155238,8 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3381.0,3545.0,3465.0
155253,8 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3450.0,3576.0,3480.0
155337,9 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3615.0,3500.0
155437,10 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3336.0,3556.0,3445.0
155503,11 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3336.0,3556.0,3445.0
155531,12 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3336.0,3556.0,3445.0
155595,13 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,3500.0,3500.0
155601,13 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3620.0,3500.0
155627,13 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3421.0,3610.0,3515.0
155648,13 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3578.0,3500.0
155763,14 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3495.0,3511.0,3511.0
155768,14 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3650.0,3500.0
155790,14 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3320.0,3594.0,3455.0
155804,14 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3405.0,3592.0,3501.0
155920,16 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3550.0,3695.0,3600.0
155923,16 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3610.0,3500.0
155933,16 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3340.0,3525.0,3435.0
155941,16 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3612.0,3612.0,3612.0
156038,17 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3480.0,3590.0,3550.0
156045,17 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3650.0,3530.0
156067,17 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3351.0,3619.0,3485.0
156083,17 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3432.0,3626.0,3550.0
156139,18 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3399.0,3399.0,3399.0
156196,19 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3520.0,3695.0,3600.0
156203,19 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3650.0,3550.0
156222,19 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3332.0,3624.0,3480.0
156238,19 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3584.0,3500.0
156374,20 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3480.0,3695.0,3600.0
156381,20 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3670.0,3550.0
156406,20 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3371.0,3625.0,3500.0
156426,20 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3475.0,3610.0,3511.0
156555,21 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,3676.0,3550.0
156562,21 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3645.0,3550.0
156590,21 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3440.0,3641.0,3540.0
156610,21 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3640.0,3570.0
156751,22 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3600.0,3550.0
156753,22 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3670.0,3550.0
156773,22 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3440.0,3641.0,3540.0
156787,22 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3630.0,3521.0
156879,23 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3650.0,3550.0
157051,25 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3426.0,3659.0,3545.0
157109,26 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3510.0,3520.0,3510.0
157114,26 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3680.0,3550.0
157137,26 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3370.0,3707.0,3540.0
157155,26 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3000.0,3682.0,3545.0
157281,27 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3510.0,3670.0,3600.0
157287,27 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3700.0,3600.0
157313,27 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3539.0,3708.0,3625.0
157332,27 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3525.0,3680.0,3590.0
157453,28 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3725.0,3600.0
157460,28 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3755.0,3650.0
157488,28 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3395.0,3725.0,3560.0
157511,28 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3719.0,3600.0
157648,29 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3575.0,3575.0
157655,29 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3710.0,3600.0
157680,29 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3399.0,3684.0,3540.0
157801,30 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3570.0,3500.0
157817,30 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3400.0,3600.0,3500.0
157894,31 Aug 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3600.0,3600.0
157900,31 Aug 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3730.0,3600.0
157922,31 Aug 19,Indore,Mhow,Soyabean,Other,FAQ,3398.0,3725.0,3560.0
157937,31 Aug 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3710.0,3600.0
157996,1 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3400.0,3600.0,3500.0
158021,2 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3725.0,3600.0
158033,2 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3400.0,3600.0,3500.0
158086,3 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3400.0,3740.0,3600.0
158091,3 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2950.0,3695.0,3600.0
158112,3 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3351.0,3710.0,3530.0
158126,3 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3151.0,3704.0,3630.0
158221,4 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3520.0,3636.0,3600.0
158226,4 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3730.0,3600.0
158247,4 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3380.0,3692.0,3535.0
158262,4 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3201.0,3725.0,3622.0
158378,5 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3610.0,3600.0
158384,5 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3720.0,3600.0
158406,5 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3380.0,3692.0,3535.0
158421,5 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3322.0,3695.0,3589.0
158552,6 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,3625.0,3500.0
158556,6 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3710.0,3600.0
158578,6 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3390.0,3694.0,3540.0
158676,7 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3450.0,3625.0,3500.0
158679,7 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3720.0,3600.0
158694,7 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3485.0,3680.0,3585.0
158773,8 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3485.0,3680.0,3585.0
158816,9 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3630.0,3550.0
158817,9 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3715.0,3600.0
158830,9 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3390.0,3636.0,3515.0
158842,9 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3600.0,3601.0,3601.0
158905,10 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3720.0,3600.0
158912,10 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3390.0,3636.0,3515.0
158962,11 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3600.0,3500.0
158966,11 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3840.0,3750.0
158978,11 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3555.0,3757.0,3655.0
158991,11 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3400.0,3635.0,3525.0
159097,12 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3600.0,3550.0
159110,12 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3555.0,3757.0,3655.0
159181,13 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3885.0,3725.0
159193,13 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3500.0,3499.0
159205,13 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3650.0,3661.0,3650.0
159313,14 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3500.0,3499.0
159385,15 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3000.0,3500.0,3499.0
159438,16 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3550.0,3800.0,3600.0
159444,16 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3905.0,3825.0
159459,16 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3499.0,3840.0,3670.0
159474,16 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3585.0,3900.0,3700.0
159590,17 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3700.0,3710.0,3700.0
159595,17 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3905.0,3830.0
159617,17 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3595.0,3843.0,3720.0
159632,17 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2611.0,3761.0,3600.0
159734,18 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3710.0,3600.0
159740,18 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3920.0,3830.0
159763,18 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3620.0,3854.0,3735.0
159780,18 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3252.0,3867.0,3711.0
159915,19 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3900.0,3750.0
159934,19 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3580.0,3890.0,3715.0
160087,20 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3550.0,3845.0,3600.0
160091,20 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3880.0,3750.0
160114,20 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3600.0,3878.0,3740.0
160132,20 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2929.0,3891.0,3750.0
160258,21 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3600.0,3770.0,3750.0
160263,21 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3900.0,3750.0
160286,21 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3621.0,3899.0,3760.0
160302,21 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3251.0,3870.0,3550.0
160403,22 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3621.0,3899.0,3760.0
160463,23 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3550.0,3850.0,3650.0
160469,23 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3925.0,3800.0
160493,23 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3600.0,3907.0,3755.0
160512,23 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,3858.0,3753.0
160655,24 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,2901.0,3950.0,3800.0
160662,24 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,4000.0,3900.0
160687,24 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3676.0,3952.0,3815.0
160709,24 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3000.0,3896.0,3750.0
160847,25 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3750.0,3891.0,3820.0
160853,25 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,4075.0,3900.0
160875,25 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3690.0,3957.0,3825.0
160895,25 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2701.0,3951.0,3851.0
161036,26 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3600.0,3976.0,3850.0
161039,26 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,3000.0,4170.0,4100.0
161061,26 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3759.0,4075.0,3915.0
161075,26 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,3200.0,4096.0,3871.0
161205,27 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3500.0,3900.0,3750.0
161211,27 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,3000.0,4230.0,4100.0
161234,27 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3631.0,4049.0,3840.0
161255,27 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2900.0,4195.0,4000.0
161352,28 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3759.0,4075.0,3915.0
161398,29 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,3400.0,3600.0,3500.0
161457,30 Sep 19,Indore,Gautampura,Soyabean,Other,FAQ,3310.0,3970.0,3810.0
161463,30 Sep 19,Indore,Indore,Soyabean,Yellow,FAQ,3000.0,4375.0,4200.0
161483,30 Sep 19,Indore,Mhow,Soyabean,Other,FAQ,2501.0,4027.0,3265.0
161501,30 Sep 19,Indore,Sanwer,Soyabean,Yellow,FAQ,1211.0,4151.0,3701.0
161643,1 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,3101.0,3866.0,3400.0
161648,1 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,3000.0,4230.0,4000.0
161675,1 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2541.0,4148.0,3350.0
161692,1 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,1400.0,4342.0,3000.0
161795,2 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2541.0,4148.0,3350.0
161869,3 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,2980.0,3700.0,3551.0
161875,3 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,3000.0,4220.0,3900.0
161899,3 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2550.0,4030.0,3290.0
161919,3 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,1500.0,3111.0,2950.0
162071,4 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,3480.0,3700.0,3505.0
162076,4 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,3000.0,4185.0,3800.0
162102,4 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2651.0,4000.0,3325.0
162121,4 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,1850.0,3050.0,2500.0
162252,5 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,3000.0,3600.0,3500.0
162277,5 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2651.0,4000.0,3325.0
162288,5 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,1201.0,3300.0,2575.0
162377,6 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,3400.0,3600.0,3500.0
162409,7 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,2875.0,3750.0,3740.0
162411,7 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,3000.0,4190.0,3600.0
162426,7 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,3400.0,3600.0,3500.0
162436,7 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2200.0,3507.0,3390.0
162520,8 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,3000.0,4165.0,3600.0
162529,8 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,3400.0,3600.0,3500.0
162611,9 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,2078.0,4000.0,3700.0
162617,9 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,3000.0,4125.0,3500.0
162644,9 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2680.0,3651.0,3165.0
162834,10 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3720.0,3500.0
162840,10 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,3000.0,4040.0,3600.0
162871,10 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2700.0,3647.0,3175.0
162897,10 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,1300.0,3850.0,3301.0
163070,11 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,1505.0,3825.0,3450.0
163074,11 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,3000.0,4005.0,3600.0
163103,11 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2790.0,3750.0,3270.0
163129,11 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,1500.0,3550.0,3400.0
163301,12 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2740.0,3668.0,3205.0
163426,13 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2740.0,3668.0,3205.0
163515,14 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,1730.0,3490.0,3350.0
163520,14 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3890.0,3500.0
163547,14 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2752.0,3590.0,3170.0
163571,14 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2200.0,3600.0,3250.0
163768,15 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,1900.0,3500.0,3300.0
163774,15 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3880.0,3500.0
163804,15 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2781.0,3650.0,3215.0
163829,15 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3665.0,3400.0
164021,16 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,2200.0,3618.0,3360.0
164027,16 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3745.0,3500.0
164063,16 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2825.0,3650.0,3240.0
164092,16 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,3705.0,3500.0
164278,17 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,2105.0,3695.0,3350.0
164282,17 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3900.0,3500.0
164315,17 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2825.0,3650.0,3240.0
164344,17 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,1350.0,3809.0,3400.0
164526,18 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,1125.0,3600.0,3450.0
164532,18 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3860.0,3500.0
164569,18 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2925.0,3751.0,3340.0
164594,18 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,1200.0,3850.0,3400.0
164782,19 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,1300.0,3725.0,3500.0
164787,19 Oct 19,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3825.0,3500.0
164824,19 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2900.0,3790.0,3345.0
164849,19 Oct 19,Indore,Sanwer,Soyabean,Yellow,FAQ,1400.0,3535.0,3200.0
164971,20 Oct 19,Indore,Mhow,Soyabean,Other,FAQ,2900.0,3790.0,3345.0
165057,21 Oct 19,Indore,Gautampura,Soyabean,Other,FAQ,1212.0,3800.0,3450.0
